song_title,song_time,song_url
贺兰山下,['06:35'],https://music.163.com/song?id=145192
河水南流,['07:04'],https://music.163.com/song?id=479938471
我是谁,['05:25'],https://music.163.com/song?id=355975
走自己的路,['04:28'],https://music.163.com/song?id=521417027
新生,['03:59'],https://music.163.com/song?id=451279121
"再见,再见",['05:29'],https://music.163.com/song?id=25706285
时代之梦,['04:44'],https://music.163.com/song?id=415793541
哪里是你的拥抱,['06:55'],https://music.163.com/song?id=25706283
阳光照进回忆里,['05:21'],https://music.163.com/song?id=25706277
湘靈鼓瑟,['03:38'],https://music.163.com/song?id=411754531
盲山,['05:16'],https://music.163.com/song?id=421885313
年,['05:49'],https://music.163.com/song?id=453927094
悟空,['06:14'],https://music.163.com/song?id=394871
北京,['05:10'],https://music.163.com/song?id=394854
真迷幻,['05:38'],https://music.163.com/song?id=460628458
像叶子一样飞,['03:56'],https://music.163.com/song?id=394903
西边太阳,['04:00'],https://music.163.com/song?id=5275498
泸沽湖,['04:06'],https://music.163.com/song?id=469073823
深海之光,['04:42'],https://music.163.com/song?id=409647016
黑夜传说,['04:32'],https://music.163.com/song?id=469065898
所有温暖止于你,['04:18'],https://music.163.com/song?id=520459527
在路上,['02:51'],https://music.163.com/song?id=5264287
所有你想要的,['03:34'],https://music.163.com/song?id=365626
无题,['03:55'],https://music.163.com/song?id=365745
一意孤行,['05:20'],https://music.163.com/song?id=365691
闹海,['03:39'],https://music.163.com/song?id=368913
ADFor,['03:14'],https://music.163.com/song?id=368910
时间门外,['03:33'],https://music.163.com/song?id=368891
环形公路,['05:18'],https://music.163.com/song?id=368907
在时代华美的盛宴上,['05:03'],https://music.163.com/song?id=375704
优美的低于生活,['05:29'],https://music.163.com/song?id=375694
把光芒洒向开阔之地,['05:36'],https://music.163.com/song?id=375663
骑手的悲伤之歌,['04:37'],https://music.163.com/song?id=375669
火车驶向云外，梦安魂于九霄,['05:26'],https://music.163.com/song?id=528272281
白纸年华,['03:57'],https://music.163.com/song?id=348120
金色年华，无限伤感,['04:13'],https://music.163.com/song?id=348109
白日梦蓝,['04:56'],https://music.163.com/song?id=348097
明天,['06:50'],https://music.163.com/song?id=29740163
哑巴,['06:15'],https://music.163.com/song?id=29740160
优越的嘈杂,['06:20'],https://music.163.com/song?id=29740161
不速之客,['04:27'],https://music.163.com/song?id=29740164
飞行,['03:56'],https://music.163.com/song?id=29844609
追寻,['03:44'],https://music.163.com/song?id=29844617
无伤,['03:39'],https://music.163.com/song?id=29844608
摇滚青春,['04:15'],https://music.163.com/song?id=29844613
狗咬狗,['02:56'],https://music.163.com/song?id=31048996
一饮而尽,['03:39'],https://music.163.com/song?id=31789342
短路,['03:12'],https://music.163.com/song?id=29738938
旅人,['04:49'],https://music.163.com/song?id=31789340
给一个焦虑症的朋友,['03:49'],https://music.163.com/song?id=479382670
年轻诗人,['05:32'],https://music.163.com/song?id=479384314
蓝,['05:58'],https://music.163.com/song?id=479383381
逆流,['05:52'],https://music.163.com/song?id=27937794
还我蔚蓝,['03:01'],https://music.163.com/song?id=27698125
那四年,['04:12'],https://music.163.com/song?id=28167217
只有音乐才是我的解药,['02:31'],https://music.163.com/song?id=25843040
释你,['05:05'],https://music.163.com/song?id=25843037
与我同行,['05:20'],https://music.163.com/song?id=31890556
彩虹,['04:42'],https://music.163.com/song?id=31890560
星空,['04:24'],https://music.163.com/song?id=477332090
摇滚你的生活,['03:37'],https://music.163.com/song?id=31890557
这个时代的爱,['04:29'],https://music.163.com/song?id=27931882
蝴蝶,['03:13'],https://music.163.com/song?id=35847424
我无法停止幻想,['05:27'],https://music.163.com/song?id=28625176
迷恋,['06:31'],https://music.163.com/song?id=28819359
正午阳光,['04:21'],https://music.163.com/song?id=394845
无处可去,['04:24'],https://music.163.com/song?id=394847
我开始摇滚了,['04:13'],https://music.163.com/song?id=394841
我与红梅,['07:02'],https://music.163.com/song?id=361127
冬至,['04:24'],https://music.163.com/song?id=371235
下雨回家唱歌,['02:36'],https://music.163.com/song?id=371250
我所拥有的时间,['03:46'],https://music.163.com/song?id=371266
杭盖,['05:53'],https://music.163.com/song?id=357509
矛盾反抗,['04:20'],https://music.163.com/song?id=416892626
別拿你的價值觀來衡量我的生活,['02:56'],https://music.163.com/song?id=416892628
冰冷的墙,['06:02'],https://music.163.com/song?id=28306525
心蓝,['05:44'],https://music.163.com/song?id=27808026
无可救药,['05:01'],https://music.163.com/song?id=390834
痛苦杀死我吧,['04:36'],https://music.163.com/song?id=390885
杀无赦,['05:32'],https://music.163.com/song?id=29771545
弈秋AfterimageofAutumn,['06:44'],https://music.163.com/song?id=363483
堕落,['04:58'],https://music.163.com/song?id=344795
放开我,['04:00'],https://music.163.com/song?id=344804
永恒的小夜曲,['03:19'],https://music.163.com/song?id=371385
空虚的角落,['03:36'],https://music.163.com/song?id=5273521
天葬,['05:15'],https://music.163.com/song?id=426027694
对话,['04:00'],https://music.163.com/song?id=29422009
暗夜之灵,['10:04'],https://music.163.com/song?id=30431124
赤绫,['07:39'],https://music.163.com/song?id=552458359
完美世界,['06:15'],https://music.163.com/song?id=390911
兄弟,['05:53'],https://music.163.com/song?id=390914
乡愁,['05:52'],https://music.163.com/song?id=28497029
转身,['05:23'],https://music.163.com/song?id=472129311
凯歌SONGOFTRIUMPH,['04:09'],https://music.163.com/song?id=499201834
朝歌ANCIENTPOEMS,['05:23'],https://music.163.com/song?id=499202202
刺客列传OFDAGGERSANDMEN,['03:58'],https://music.163.com/song?id=499199648
轮回之海,['05:37'],https://music.163.com/song?id=423015413
云雾湾,['06:21'],https://music.163.com/song?id=423015411
在风暴的中央,['05:47'],https://music.163.com/song?id=423015410
灵猫SpiritOfACat,['06:15'],https://music.163.com/song?id=359612
贰：游园惊梦WildestDreamoftheHero,['09:33'],https://music.163.com/song?id=359627
SundayMorning,['02:55'],https://music.163.com/song?id=19537516
Wouldn'tItBeNice(2000-Remaster),['02:33'],https://music.163.com/song?id=21914574
ALoveSupremePartI:Acknowledgement,['07:48'],https://music.163.com/song?id=18727806
HelterSkelter(Remastered),['04:29'],https://music.163.com/song?id=4336795
ILoveYourLovin'Ways,['02:39'],https://music.163.com/song?id=3167660
JustLikeaWoman,['04:50'],https://music.163.com/song?id=22088566
I'llGoCrazy,['02:05'],https://music.163.com/song?id=1485979
TomorrowNeverKnows(Remastered),['02:59'],https://music.163.com/song?id=4337209
Shhh/Peaceful(LPMix)-OriginalLPMixFrom1969,['18:17'],https://music.163.com/song?id=21341852
SoulSeranade,['02:36'],https://music.163.com/song?id=36391192
Suzanne,['03:50'],https://music.163.com/song?id=20954417
CandySays,['04:04'],https://music.163.com/song?id=19537505
CrosstownTraffic,['02:26'],https://music.163.com/song?id=20363349
LikeaRollingStone,['06:08'],https://music.163.com/song?id=22088550
OuttoLunch,['12:09'],https://music.163.com/song?id=1307546
ComeTogether(Remastered),['04:19'],https://music.163.com/song?id=4336298
"TrackA-SoloDancer(Stop!Look!AndListen,SinnerJimWhitney!)",['06:39'],https://music.163.com/song?id=16988301
GimmeShelter,['04:30'],https://music.163.com/song?id=4338428
SoMuchLove,['03:31'],https://music.163.com/song?id=17344646
1969,['04:06'],https://music.163.com/song?id=19386266
BeMyHusband,['03:25'],https://music.163.com/song?id=3167704
WhereDidOurLoveGo,['02:33'],https://music.163.com/song?id=4361610
WalkOnBy-Album-Remaster,['12:01'],https://music.163.com/song?id=18356093
AstralWeeks(LPVersion),['07:06'],https://music.163.com/song?id=21998525
Stand!,['03:08'],https://music.163.com/song?id=3414621
WhiteLight/WhiteHeat,['02:44'],https://music.163.com/song?id=19537496
TheVillageGreenPreservationSociety,['02:53'],https://music.163.com/song?id=3561158
Sgt.Pepper'sLonelyHeartsClubBand(Remastered),['02:02'],https://music.163.com/song?id=4336893
ChainofFools,['02:46'],https://music.163.com/song?id=2121689
TheWizard,['07:20'],https://music.163.com/song?id=1010091
Walkin'intheRain,['03:14'],https://music.163.com/song?id=4358304
CinnamonGirl,['03:00'],https://music.163.com/song?id=3165205
AloneAgainOr,['03:17'],https://music.163.com/song?id=16588624
OleManTrouble,['02:39'],https://music.163.com/song?id=1809896
SympathyForTheDevil,['06:27'],https://music.163.com/song?id=21968611
GiantSteps(LPVersion),['04:43'],https://music.163.com/song?id=18726483
WholeLottaLove,['05:34'],https://music.163.com/song?id=405937309
SubterraneanHomesickBlues,['02:21'],https://music.163.com/song?id=22088539
PurpleHaze,['02:51'],https://music.163.com/song?id=20363317
RiverDeepMountainHigh-(AlbumVersion),['03:42'],https://music.163.com/song?id=25663365
InC(Instrumental),['42:01'],https://music.163.com/song?id=525195766
ChelseaGirls,['07:23'],https://music.163.com/song?id=17450437
ThePanPiper,['03:53'],https://music.163.com/song?id=21339711
L'Anamour,['02:19'],https://music.163.com/song?id=2774639
TheSeventhSeal,['04:57'],https://music.163.com/song?id=19089170
NorwegianWood(ThisBirdHasFlown)(Remastered),['02:04'],https://music.163.com/song?id=4337279
CareOfCell44,['03:55'],https://music.163.com/song?id=19567779
FatherCannotYell(2004DigitalRemaster),['07:07'],https://music.163.com/song?id=22520558
LeaderofthePack,['02:27'],https://music.163.com/song?id=567408091
IWantYouRightNow,['05:21'],https://music.163.com/song?id=17217362
PanisEtCircenses,['03:40'],https://music.163.com/song?id=472788988
LittleBitOfRain,['02:30'],https://music.163.com/song?id=22562760
TheCreatorHasAMasterPlan,['32:49'],https://music.163.com/song?id=21396446
Frownland,['01:40'],https://music.163.com/song?id=1151544
Blowin'IntheWind,['02:48'],https://music.163.com/song?id=22088505
21stCenturySchizoidMan,['07:24'],https://music.163.com/song?id=4143634
BluesConnotation(LPVersion),['05:17'],https://music.163.com/song?id=21344481
CocaineBlues-Live,['03:01'],https://music.163.com/song?id=18828181
MyMan'sGoneNow,['06:25'],https://music.163.com/song?id=16873117
DarkStar,['23:09'],https://music.163.com/song?id=2645858
TimeHasToldMe,['04:26'],https://music.163.com/song?id=21270777
AnythingtoSayYou'reMine,['02:37'],https://music.163.com/song?id=1309537
YouDon'tLoveMeWhenICry,['04:19'],https://music.163.com/song?id=404391714
UpfromtheSkies,['02:57'],https://music.163.com/song?id=20363335
Sure'Nuff'NYesIDo,['02:14'],https://music.163.com/song?id=1151734
GodisAliveMagicisAfoot,['04:51'],https://music.163.com/song?id=16790366
Dinah(AlbumVersion),['02:28'],https://music.163.com/song?id=2011443
BookendsTheme,['00:32'],https://music.163.com/song?id=21597946
ICan'tReachYou,['03:03'],https://music.163.com/song?id=21973150
BirdontheWire,['03:26'],https://music.163.com/song?id=20954440
(Ain'tThat)GoodNews,['02:30'],https://music.163.com/song?id=21654653
GoodTimesBadTimes,['02:46'],https://music.163.com/song?id=32061049
TinAngel(LPVersion),['04:09'],https://music.163.com/song?id=18822149
BeautifulLindaGetchell,['01:56'],https://music.163.com/song?id=18638349
MonkeyMan-Original,['03:44'],https://music.163.com/song?id=563888626
RichardMaxfield-NightMusic,['09:06'],https://music.163.com/song?id=525565696
Oscillations,['02:47'],https://music.163.com/song?id=19194852
DownOnTheCorner,['02:45'],https://music.163.com/song?id=20545067
Tropicália-Remastered2006,['03:40'],https://music.163.com/song?id=1148073
Kontakte1.Teil,['11:28'],https://music.163.com/song?id=453015
AcrossTheGreatDivide(2000DigitalRemaster),['02:54'],https://music.163.com/song?id=21809924
MaidenVoyage,['08:01'],https://music.163.com/song?id=18207686
"SilverApplesoftheMoon,Pt.A",['14:59'],https://music.163.com/song?id=3129270
ByeByeLove,['02:12'],https://music.163.com/song?id=21623856
YouAin'tGoin'Nowhere,['02:32'],https://music.163.com/song?id=21951571
Ain'tNoMountainHighEnough,['02:31'],https://music.163.com/song?id=1703608
You'veLostThatLovin'Feelin',['03:25'],https://music.163.com/song?id=3179865
You'reGonnaMissMe,['02:30'],https://music.163.com/song?id=3874316
CloudNine,['03:32'],https://music.163.com/song?id=3572750
TousLesGarçonsetLesFilles,['03:08'],https://music.163.com/song?id=2590803
"SayItLoud(I'mBlackandI'mProud),Pts.1&2",['04:49'],https://music.163.com/song?id=1484577
NãoIdentificado,['03:18'],https://music.163.com/song?id=512298459
VineStreet,['03:39'],https://music.163.com/song?id=19699719
"ILovesYou,Porgy",['02:32'],https://music.163.com/song?id=3167750
BreakOnThrough(ToTheOtherSide),['02:29'],https://music.163.com/song?id=21978330
ShakeForMe,['02:19'],https://music.163.com/song?id=1430409
LoveStory(YouAndMe)(LPVersion),['03:22'],https://music.163.com/song?id=18504168
OutOfTime,['05:36'],https://music.163.com/song?id=402319338
FrevoRasgado,['01:53'],https://music.163.com/song?id=540883997
Heliocentric,['04:09'],https://music.163.com/song?id=1950718
"HungryFreaks,Daddy",['03:29'],https://music.163.com/song?id=4178652
Wearin'ThatLovedOnLook,['02:46'],https://music.163.com/song?id=20868274
TheGirlFromIpanema,['05:17'],https://music.163.com/song?id=21693174
She'sGotYou-SingleVersion,['03:01'],https://music.163.com/song?id=40024025
LeavesThatAreGreen,['02:25'],https://music.163.com/song?id=1935099
FreeJazz-Part1,['37:13'],https://music.163.com/song?id=1813695
WonderfulBaby,['02:35'],https://music.163.com/song?id=27215730
MoodIndigo,['04:46'],https://music.163.com/song?id=16989858
ARainbowinCurvedAir,['18:51'],https://music.163.com/song?id=2027491
PhilosophyoftheWorld,['03:01'],https://music.163.com/song?id=20438361
SãoSãoPaulo,['03:40'],https://music.163.com/song?id=22064946
OntheBeach-Original,['02:34'],https://music.163.com/song?id=541849532
DelusionoftheFury:Exordium:TheBeginningofaWeb,['10:45'],https://music.163.com/song?id=1438652
Locomotive,['06:41'],https://music.163.com/song?id=21856555
SlumGoddess,['02:00'],https://music.163.com/song?id=3644576
Nefertiti,['07:53'],https://music.163.com/song?id=21341594
InitialsB.B.,['03:36'],https://music.163.com/song?id=21606362
HeroesandVillains,['03:41'],https://music.163.com/song?id=3559283
CissyStrut,['03:07'],https://music.163.com/song?id=3593610
AstronomyDomine,['04:11'],https://music.163.com/song?id=4238581
ItMek,['02:26'],https://music.163.com/song?id=26735685
IFaramGamiIFaram,['02:19'],https://music.163.com/song?id=21121961
You,['02:28'],https://music.163.com/song?id=1703439
DavidWatts,['02:34'],https://music.163.com/song?id=41645863
BlackWoman,['05:14'],https://music.163.com/song?id=19074204
GentleOnMyMind,['03:12'],https://music.163.com/song?id=3576568
MonkTime,['02:46'],https://music.163.com/song?id=19524463
Afro-Blue(LiveAtBirdland/1963),['10:49'],https://music.163.com/song?id=18727969
TheAmericanMetaphysicalCircus,['05:01'],https://music.163.com/song?id=19346691
WhiteChristmas,['02:56'],https://music.163.com/song?id=32003606
TimeWillTell,['03:15'],https://music.163.com/song?id=1509908
Christine’sTune,['03:02'],https://music.163.com/song?id=2037973
YouSendMe,['02:29'],https://music.163.com/song?id=16449468
MoneyJungle(24-BitMastering)(2002DigitalRemaster),['05:26'],https://music.163.com/song?id=22486259
TheDolphins,['04:05'],https://music.163.com/song?id=1360551
Crying,['02:46'],https://music.163.com/song?id=1877143
IKnowWhoYouBeenSockingItTo,['02:43'],https://music.163.com/song?id=35331203
TheMagicCity,['27:27'],https://music.163.com/song?id=21613283
ForOnceInMyLife,['02:50'],https://music.163.com/song?id=21611969
St.MartindePorres,['06:36'],https://music.163.com/song?id=21207786
ABeginning,['02:02'],https://music.163.com/song?id=22468446
TheSeptemberofMyYears,['03:17'],https://music.163.com/song?id=22169587
LittleHands,['03:39'],https://music.163.com/song?id=29553354
SongOfInnocence,['04:32'],https://music.163.com/song?id=22475885
Blase-Original,['10:29'],https://music.163.com/song?id=16325097
"Mas,QueNada!",['03:01'],https://music.163.com/song?id=18572227
"EternalRhythm,Pt.1:Baby'sBreath/SonnySharrock/TurkishPrayer/CR",['17:55'],https://music.163.com/song?id=1252096
IToldJesus,['06:09'],https://music.163.com/song?id=3317239
DeathLetter,['04:19'],https://music.163.com/song?id=1947135
Ole(LPVersion),['18:20'],https://music.163.com/song?id=18726479
31VII6910:26-10:49PMMunichFromMapOf49'sDreamTheTwoSystem,['22:51'],https://music.163.com/song?id=1679384
CesGens-Lá,['04:42'],https://music.163.com/song?id=1547635
DrivaMan,['05:18'],https://music.163.com/song?id=1719917
La-LaMeansILoveYou(Remastered),['03:18'],https://music.163.com/song?id=3602995
Theme(Instrumental),['02:59'],https://music.163.com/song?id=552084685
Announcement,['01:09'],https://music.163.com/song?id=1813579
MamaTried(2001DigitalRemaster),['02:11'],https://music.163.com/song?id=22300001
LordHelpMeToBe,['07:31'],https://music.163.com/song?id=16425622
Acid,['05:05'],https://music.163.com/song?id=18566962
IAin'tMarchingAnymore,['02:37'],https://music.163.com/song?id=17992648
LoveWithoutSound,['03:09'],https://music.163.com/song?id=19766066
Gris-GrisGumboYaYa(LPVersion),['05:37'],https://music.163.com/song?id=20632041
CombinationoftheTwo,['05:48'],https://music.163.com/song?id=1092325
AHardDay'sNight(Remastered),['02:34'],https://music.163.com/song?id=4337611
TheBridge,['05:59'],https://music.163.com/song?id=542073187
ArtificialEnergy,['02:17'],https://music.163.com/song?id=21951797
KeeponPushing,['02:35'],https://music.163.com/song?id=31191464
MachineGun[SecondTake],['15:00'],https://music.163.com/song?id=1837476
TheWitch,['02:36'],https://music.163.com/song?id=3599786
TheBlackandCrazyBlues,['06:07'],https://music.163.com/song?id=1890082
GamelanGongKebjar:Hudjanmas(GoldenRain),['06:04'],https://music.163.com/song?id=406093797
Justicia,['05:59'],https://music.163.com/song?id=558788417
TouristPointofView(Remastered1988),['05:07'],https://music.163.com/song?id=462575981
"Moon,Don'tComeUpTonight",['02:59'],https://music.163.com/song?id=3237394
HoneysuckleRose,['02:43'],https://music.163.com/song?id=2534216
ForTheSakeOfTheSong,['05:22'],https://music.163.com/song?id=19285912
OneFingerSnap(Remastered1999/RudyVanGelderEdition),['07:21'],https://music.163.com/song?id=1429443
SinfoniatoCantata#29,['03:27'],https://music.163.com/song?id=20486449
OldTimeReligion,['07:41'],https://music.163.com/song?id=4352697
LandOf1000Dances,['02:27'],https://music.163.com/song?id=19762036
It'sMyParty,['02:20'],https://music.163.com/song?id=430041057
HopeforHappiness,['04:13'],https://music.163.com/song?id=4286596
WriteaSongaSong/Angeline,['07:27'],https://music.163.com/song?id=3064050
Brio,['01:27'],https://music.163.com/song?id=4367783
MyselfWhenIAmReal,['07:38'],https://music.163.com/song?id=16988639
Arthur,['05:27'],https://music.163.com/song?id=3561136
SheHasFunnyCars(StereoVersion),['03:12'],https://music.163.com/song?id=2778163
HeWasAFriendOfMine,['03:30'],https://music.163.com/song?id=473125338
"Mercy,Mercy,Mercy",['05:13'],https://music.163.com/song?id=1164418
MichaelFromMountains(LPVersion),['03:11'],https://music.163.com/song?id=18784328
PhallusDei,['20:49'],https://music.163.com/song?id=3893180
Caroline,['02:29'],https://music.163.com/song?id=523605262
SurferGirl(2001-Remaster),['02:27'],https://music.163.com/song?id=21914505
Elijah,['09:21'],https://music.163.com/song?id=1238965
Daddy'sSong,['02:43'],https://music.163.com/song?id=1432758
RockYourBaby(2002DigitalRemaster),['01:43'],https://music.163.com/song?id=22320814
Steps(DigitallyRemastered),['10:21'],https://music.163.com/song?id=16966151
Refuge,['12:16'],https://music.163.com/song?id=1007904
SunshineSuperman,['04:06'],https://music.163.com/song?id=17267645
IlBuonoilBruttoilCattivo(Titoli),['02:44'],https://music.163.com/song?id=5025749
"LeTourbillon,ParJeanneMoreau",['02:07'],https://music.163.com/song?id=1382637
HommeetuneFemme,['02:43'],https://music.163.com/song?id=1354567
Génériquedébut(fromJourdefête),['00:58'],https://music.163.com/song?id=562728355
Queltempsfait-ilàParis?(feat.LucieDolène)[fromLesvacancesdeMonsieurHulot],['02:55'],https://music.163.com/song?id=562726663
Mononcle(feat.JacquelineFrançois)[fromMononcle],['02:56'],https://music.163.com/song?id=562728363
ThèmedeZazie,['02:46'],https://music.163.com/song?id=525597927
BandeàPart,['03:58'],https://music.163.com/song?id=554062765
TroisPetitesNotesDeMusique(BOF''UneAussiLongueAbsence''),['04:05'],https://music.163.com/song?id=22463491
"Sanstoi-BOF""Cléode5à7""",['02:13'],https://music.163.com/song?id=431695477
"Générique(From""Ascenseurpourl'échafaud"")",['05:44'],https://music.163.com/song?id=28763470
"Suite(BasedonSymphonyNo.7inAMajor,Op.92:II.Allegretto)/Rolandrève[From""Lola""]",['07:31'],https://music.163.com/song?id=28763474
"Générique(From""Lesquatrecentcoups"")",['05:19'],https://music.163.com/song?id=28763469
"NewYorkHeraldTribune(From""Àboutdesouffle"")",['03:59'],https://music.163.com/song?id=28763475
TirezSurLePianiste-Charlie(Générique),['01:57'],https://music.163.com/song?id=1383882
Vivresavie,['03:11'],https://music.163.com/song?id=494067782
L'Amour?VingtAns-AntoineEtColette,['01:24'],https://music.163.com/song?id=1383888
SuiteSymphonique,['26:04'],https://music.163.com/song?id=1386944
Camille,['02:31'],https://music.163.com/song?id=17948052
Lapeaudouce(Suite),['07:23'],https://music.163.com/song?id=1383889
"J.S.Bach:InventionNo.13inAminor,BWV784",['01:18'],https://music.163.com/song?id=399348981
Lagare(Guys'enva),['02:24'],https://music.163.com/song?id=1731876
JamaisJeNeTaiDitQueJeTaimeralToujoursParAnnaKarin,['02:55'],https://music.163.com/song?id=5210875
MaLigneDeChancePerAnnaKarina,['02:45'],https://music.163.com/song?id=5210877
"Thèmed’amour(From""Alphaville"")",['05:49'],https://music.163.com/song?id=28763471
"Julieetl'écharpe(From""Lamariéeétaitennoir"")",['04:44'],https://music.163.com/song?id=28763473
"LachansondeMaxence(From""LesdemoisellesdeRochefort"")",['03:59'],https://music.163.com/song?id=28763468
LesDeuxAnglaisesEtLeContinent-UnePetite?le,['01:34'],https://music.163.com/song?id=1383895
UneBelleFilleCommeMoi(Générique),['01:52'],https://music.163.com/song?id=1383898
LeNuitAméricaine-LaVictorine,['02:11'],https://music.163.com/song?id=1383910
L'amourEnFuite(Suite),['04:13'],https://music.163.com/song?id=1383914
LeDernierMétro-Epililogue,['02:53'],https://music.163.com/song?id=1383917
VivementDimanche!,['02:11'],https://music.163.com/song?id=1383932
TheWomanNextDoor-LesecretdeMadameJouve,['02:55'],https://music.163.com/song?id=1385324
"PianoSonataNo.20inA,D.959-2.Andantino",['07:38'],https://music.163.com/song?id=1067703
LeSamouraïSeRemixe(Partie2)-remix,['04:10'],https://music.163.com/song?id=17762373
ThèmedeGerbier,['03:16'],https://music.163.com/song?id=1343854
LeVoyagedeCorey,['02:33'],https://music.163.com/song?id=1343789
Quandlaforêtvivaitencore,['04:02'],https://music.163.com/song?id=561715299
TessEtL'Enfance,['01:34'],https://music.163.com/song?id=1841287
"Petit(TiréDuFilm""ManonDesSources"")",['02:15'],https://music.163.com/song?id=537286419
CamilleEtPaul,['00:46'],https://music.163.com/song?id=1380821
Lechâteaudemamère,['02:16'],https://music.163.com/song?id=502482442
"Beethoven–SonatesPourViolon&Piano–SonateN°5EnFaMajeur,Op.24”LePrintemps”:IVRondo(AllegroMaNonTroppo)",['06:34'],https://music.163.com/song?id=5105929
LeBal,['03:06'],https://music.163.com/song?id=3817349
ALITTLEROMANCE-MainTitle,['03:16'],https://music.163.com/song?id=17946982
Reality,['04:47'],https://music.163.com/song?id=3817271
Jesuisvenuetedirequejem'envais,['03:41'],https://music.163.com/song?id=26754569
ModernLove(1999DigitalRemaster),['04:46'],https://music.163.com/song?id=22223450
BettyEtZorg,['02:32'],https://music.163.com/song?id=1380854
MYLADYBLUE,['04:57'],https://music.163.com/song?id=1306663
MuzettesI-II,['03:13'],https://music.163.com/song?id=1508939
Boum,['02:34'],https://music.163.com/song?id=20552894
BONGOBOLERO,['02:59'],https://music.163.com/song?id=1211039
TuViendras,['02:39'],https://music.163.com/song?id=2109082
Damage,['01:43'],https://music.163.com/song?id=2108902
Premiermouvement,['09:11'],https://music.163.com/song?id=1756495
L'Amant,['03:14'],https://music.163.com/song?id=1380550
LeBaiser(GénériqueDeFin),['03:52'],https://music.163.com/song?id=1803054
LesAmants,['05:31'],https://music.163.com/song?id=2938452
SlaveToLove,['04:22'],https://music.163.com/song?id=5104455
ELOHi,['04:12'],https://music.163.com/song?id=1381044
SongfortheUnificationofEurope,['05:17'],https://music.163.com/song?id=2108817
OntheWisla,['01:14'],https://music.163.com/song?id=2108744
MilsocOdPierwszegoWejrzenia[LoveatFirstSight],['04:29'],https://music.163.com/song?id=2108779
ShapeOfMyHeart-(电影《这个杀手不太冷》片尾曲),['04:40'],https://music.163.com/song?id=1934649
Générique:Marcello/WhoWillTakeMyDreamsAway?/ThèmedelaCitédes,['07:13'],https://music.163.com/song?id=1003700
"Maman,laplusbelledumonde",['03:12'],https://music.163.com/song?id=525294419
NewJourney,['04:48'],https://music.163.com/song?id=1207865
FataleBeauté,['27:50'],https://music.163.com/song?id=2856080
LaValseD'amelie,['02:15'],https://music.163.com/song?id=26635188
NocturneinC-SharpMinor(1830),['04:06'],https://music.163.com/song?id=2083307
AQuoiSertdeVivreLibre,['02:40'],https://music.163.com/song?id=1642542
LePapillon,['03:08'],https://music.163.com/song?id=1791490
Y'aD'laJoie,['02:32'],https://music.163.com/song?id=2108294
LaMer,['03:21'],https://music.163.com/song?id=5050924
LaVieEnRose(TrioEsperanca),['02:32'],https://music.163.com/song?id=1839587
FirstLoveTouch,['03:57'],https://music.163.com/song?id=1003415
"J.S.Bach:PreludeandFugueinC(WTK,BookI,No.1),BWV846-Prelude",['01:54'],https://music.163.com/song?id=5157815
voissurtonchemin,['02:20'],https://music.163.com/song?id=1648260
Angel(FeatMoïra),['04:31'],https://music.163.com/song?id=22522102
PremiersDésirs,['02:42'],https://music.163.com/song?id=1842412
IfYouRescueMe(ChansonDesChats),['02:50'],https://music.163.com/song?id=5047417
LaMêmeHistoire-(同城故事),['03:39'],https://music.163.com/song?id=5047348
J'aitoujoursreved'etreungangster,['04:27'],https://music.163.com/song?id=5043831
PaleBlueEyes,['05:39'],https://music.163.com/song?id=5044714
"Non,JeNeRegretteRien",['02:24'],https://music.163.com/song?id=2531046
Auparc,['02:15'],https://music.163.com/song?id=5045942
SonalSon,['06:11'],https://music.163.com/song?id=5130640
Lesplagesd'AgnèsVarda,['04:35'],https://music.163.com/song?id=509662748
Lepremierjourdurestedetavie,['04:10'],https://music.163.com/song?id=5042535
19-WallaceCollection-Daydream,['04:14'],https://music.163.com/song?id=28695424
Welcome,['03:04'],https://music.163.com/song?id=3199652
LarronsEnFoire,['02:56'],https://music.163.com/song?id=1926683
MadameMichel,['02:20'],https://music.163.com/song?id=18006332
ColdWater,['04:59'],https://music.163.com/song?id=5039513
UnaMattina,['06:42'],https://music.163.com/song?id=1648647
Wash,['04:58'],https://music.163.com/song?id=993608
Danslamaison(Thème),['02:29'],https://music.163.com/song?id=29142147
LaVénusàlafourrure(Bandeoriginaledufilm),['36:58'],https://music.163.com/song?id=37248567
HereNowAndThen,['02:52'],https://music.163.com/song?id=28642708
"OnN'OublieJamaisRien,OnVitAvec(IlRicordoCheHoDiNoi)",['05:05'],https://music.163.com/song?id=2699829
Générique,['02:46'],https://music.163.com/song?id=1619965
Nuitd'étoiles,['01:34'],https://music.163.com/song?id=440403931
Ladentellière,['03:02'],https://music.163.com/song?id=40188805
JeReviensTeChercher,['02:50'],https://music.163.com/song?id=22334557
C'étaitbien,['04:05'],https://music.163.com/song?id=494822788
CrazyInLove,['03:56'],https://music.163.com/song?id=19550016
PaperPlanes,['03:23'],https://music.163.com/song?id=990901
SevenNationArmy,['03:52'],https://music.163.com/song?id=21968164
HeyYa,['03:51'],https://music.163.com/song?id=5143950
99Problems,['03:56'],https://music.163.com/song?id=26563665
Maps,['03:40'],https://music.163.com/song?id=20787616
Runaway-ExplicitVersion,['05:40'],https://music.163.com/song?id=18969328
RollingInTheDeep,['03:48'],https://music.163.com/song?id=16435051
